,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,Attrition,EducationField_Human_Resources,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,DailyRate,MonthlyIncome
816,20,21,3,3,4,8,4,1,17,0,2,3,2,1,0,0,0,1,0,0,0,0,0,1,1,0,-0.216763006,-0.492867683
817,46,2,4,4,3,6,4,2,11,1,12,2,6,3,0,0,0,0,0,0,1,1,0,0,1,0,-0.945086705,0.66330546
818,42,2,5,4,4,5,1,7,16,1,10,4,4,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.903179191,0.391047713
819,60,7,4,2,4,2,4,0,18,1,12,3,11,7,0,0,0,1,0,0,0,1,0,0,0,1,-0.156069364,0.132316773
820,32,13,3,3,2,9,2,1,20,1,2,3,2,2,0,0,0,0,0,1,0,0,1,0,1,0,-0.994219653,-0.476881456
821,32,2,2,4,3,4,3,4,14,0,10,3,8,7,0,0,1,0,0,0,0,0,0,1,0,1,0.739884393,0.077717659
822,36,1,3,3,1,6,1,2,21,1,17,3,7,7,0,0,0,0,0,0,1,1,0,0,0,1,-0.637283237,1.369896704
823,33,9,3,1,3,4,4,0,13,1,15,3,14,10,0,0,0,0,1,0,0,0,1,0,1,0,-0.992774566,-0.467535662
824,40,10,3,2,2,2,2,7,12,1,7,4,5,1,0,0,0,0,0,0,1,1,0,0,1,0,-1.007225434,0.533694048
825,25,10,4,3,3,2,4,0,14,0,5,3,4,3,0,0,1,0,0,0,0,0,0,1,1,0,0.797687861,0.065912445
826,30,1,3,4,3,4,2,0,21,1,12,3,11,9,0,0,0,0,1,0,0,0,1,0,0,1,0.955202312,-0.271273979
827,42,26,5,1,3,3,1,3,17,0,20,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.5,2.092720118
828,35,8,2,3,2,2,4,4,11,1,16,2,13,2,0,0,0,1,0,0,0,0,1,0,0,1,0.589595376,1.400639449
829,27,14,3,1,3,4,1,1,14,2,9,2,9,7,0,0,1,0,0,0,0,0,1,0,0,1,0.432080925,-0.60181997
830,54,1,4,4,3,6,3,7,17,1,33,1,5,4,0,0,1,0,0,0,0,1,0,0,1,0,0.234104046,1.431382194
831,44,2,1,1,4,4,4,1,13,1,10,3,10,5,0,0,1,0,0,0,0,0,1,0,1,0,0.452312139,-0.656910969
832,19,10,3,1,2,4,2,1,25,0,1,4,1,1,1,0,0,0,1,0,0,0,0,1,0,1,-0.433526012,-0.694294147
833,29,1,3,1,3,4,4,1,15,3,3,3,3,2,0,0,1,0,0,0,0,1,0,0,1,0,0.297687861,-0.226758485
834,31,11,2,3,3,7,1,1,12,0,6,2,6,5,0,0,0,0,1,0,0,0,1,0,0,1,0.76300578,0.529021151
835,31,24,3,3,2,7,1,1,19,0,10,3,10,9,0,0,0,0,1,0,0,0,0,1,1,0,0.37283237,0.52385637
836,59,3,3,3,2,2,4,5,17,0,13,3,6,1,0,0,1,0,0,0,0,0,0,1,1,0,-0.690751445,0.120265617
837,36,3,3,3,3,4,2,1,12,0,12,2,11,10,0,0,0,0,0,0,1,0,1,0,1,0,-0.484104046,-0.243482538
838,48,2,2,4,4,9,2,5,11,0,7,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.238439306,-0.522134776
839,27,4,2,1,3,4,3,1,11,3,5,3,5,3,0,0,1,0,0,0,0,1,0,0,1,0,0.524566474,-0.532464338
840,29,7,3,3,3,7,4,1,11,2,6,3,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0.75867052,0.47737334
841,29,1,3,4,2,3,4,3,14,2,9,2,7,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.158959538,2.81406788
842,34,20,3,3,4,4,3,0,17,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.74566474,-0.515740285
843,33,10,5,4,4,2,3,0,14,2,10,3,9,8,0,0,0,1,0,0,0,1,0,0,0,1,-0.387283237,0.90949336
844,19,25,3,2,4,4,4,1,12,0,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.778901734,-0.415150025
845,23,1,2,4,3,4,3,1,22,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.62283237,-0.850713232
846,25,24,1,3,1,8,4,1,14,0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.296242775,-0.876537137
847,26,4,2,3,3,4,4,1,20,0,8,2,8,5,0,0,1,0,0,0,0,0,0,1,0,1,-0.319364162,-0.444417118
848,55,8,1,4,2,7,2,1,15,1,34,3,33,9,0,0,0,0,1,0,0,1,0,0,0,1,-0.906069364,2.187653714
849,21,10,2,1,2,9,3,1,20,0,2,1,2,2,1,0,1,0,0,0,0,0,0,1,1,0,-0.799132948,-0.505902607
850,34,2,3,3,3,2,1,0,12,0,4,3,3,2,0,0,0,1,0,0,0,0,0,1,0,1,-0.972543353,-0.035415642
851,59,18,4,4,3,6,4,6,12,0,25,2,9,7,0,0,0,0,1,0,0,0,0,1,1,0,0.903179191,1.433841613
852,34,19,3,3,3,9,2,4,13,2,15,4,11,8,0,0,0,0,1,0,0,1,0,0,1,0,-0.966763006,-0.058534186
853,28,1,4,4,3,9,3,0,11,0,5,2,4,2,0,0,0,0,1,0,0,0,0,1,0,1,-0.018786127,-0.621741269
854,34,11,3,3,2,5,2,4,11,2,14,4,10,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.225433526,-0.047220856
855,35,6,1,3,3,4,3,0,14,0,4,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,-0.099710983,-0.289227742
856,42,7,4,2,4,4,2,6,16,0,18,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.290462428,-0.568125922
857,43,4,4,4,2,2,4,3,14,0,23,4,21,7,0,0,0,1,0,0,0,0,0,1,1,0,-0.394508671,1.364731923
858,36,2,4,3,3,6,2,9,11,0,18,3,16,14,0,0,1,0,0,0,0,0,0,1,0,1,-0.541907514,0.179045745
859,44,15,3,1,3,7,4,1,11,1,10,3,10,7,1,0,0,0,1,0,0,0,1,0,1,0,-0.264450867,0.810624693
860,28,2,3,4,2,9,4,1,12,1,2,3,2,2,0,0,1,0,0,0,0,0,1,0,0,1,-0.882947977,-0.200442696
861,51,6,2,2,2,9,3,0,14,0,8,2,7,0,0,0,0,0,1,0,0,0,0,1,1,0,0.23699422,-0.45351697
862,30,9,2,3,3,6,3,7,18,0,10,3,8,4,0,0,0,0,1,0,0,0,0,1,0,1,0.108381503,0.003197245
863,29,7,3,2,3,9,3,3,13,2,10,3,7,7,1,0,0,0,0,0,1,1,0,0,0,1,0.002890173,-0.330300049
864,28,1,3,4,3,4,1,2,11,0,5,2,3,2,0,0,0,0,0,0,1,0,0,1,1,0,-0.23699422,-0.639940974
865,25,1,3,4,3,4,2,1,18,0,2,2,2,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.777456647,-0.636005903
866,32,8,3,3,4,2,4,1,15,2,10,4,10,7,0,0,0,0,1,0,0,0,1,0,1,0,-0.289017341,0.375553369
867,58,23,4,1,3,4,3,1,12,2,2,3,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0.063583815,-0.568125922
868,32,7,2,4,3,9,3,1,18,1,10,3,10,4,1,0,1,0,0,0,0,0,1,0,1,0,0.411849711,0.049434333
869,39,23,3,3,3,4,1,0,13,0,6,3,5,2,1,0,0,0,1,0,0,0,0,1,1,0,-0.641618497,-0.191342843
870,30,6,3,1,2,9,4,0,12,1,10,3,9,2,0,0,0,0,0,0,1,0,1,0,1,0,0.48265896,-0.013526808
871,36,10,4,4,3,7,3,3,12,0,10,3,7,7,0,0,0,0,0,0,1,0,1,0,1,0,-0.692196532,0.593212002
872,46,1,2,4,3,5,1,6,12,0,10,4,7,6,0,0,1,0,0,0,0,0,0,1,1,0,0.270231214,-0.309640925
873,28,1,3,3,1,9,4,0,11,3,10,3,9,8,0,0,1,0,0,0,0,0,1,0,1,0,0.971098266,0.48991638
874,50,28,3,4,3,3,1,4,11,0,25,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0.748554913,3
875,40,25,4,4,2,2,2,2,12,0,9,3,5,4,1,0,0,1,0,0,0,0,0,1,0,1,-0.729768786,1.085095917
876,52,5,3,2,3,2,2,9,19,0,10,2,8,7,1,0,1,0,0,0,0,0,0,1,0,1,0.326589595,0.925725529
877,30,17,4,2,3,1,1,1,23,2,9,3,9,1,0,0,0,0,1,0,0,0,1,0,0,1,-0.24566474,1.779144122
878,39,18,2,1,3,6,3,0,11,0,9,3,8,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.404624277,-0.03639941
879,31,2,4,4,3,2,3,1,19,1,10,2,10,8,0,0,1,0,0,0,0,1,0,0,0,1,-0.313583815,1.271519921
880,41,10,2,3,1,2,2,1,13,0,19,3,19,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.791907514,0.361288736
881,31,1,3,4,3,8,2,1,11,0,3,4,3,2,1,0,1,0,0,0,0,0,0,1,0,1,0.369942197,-0.585341859
882,44,3,3,1,3,9,1,4,12,0,10,4,3,2,1,0,1,0,0,0,0,0,1,0,1,0,0.189306358,-0.570585342
883,40,16,2,3,3,4,3,9,16,1,6,3,4,2,0,0,1,0,0,0,0,1,0,0,1,0,-0.5,-0.279881948
884,34,9,3,4,3,7,4,0,11,1,10,2,9,7,0,0,1,0,0,0,0,1,0,0,1,0,0.200867052,0.939006394
885,40,2,3,3,3,4,4,1,13,0,9,3,9,8,0,0,1,0,0,0,0,0,0,1,1,0,-0.406069364,-0.005164781
886,41,1,3,3,3,2,1,0,17,1,10,3,9,3,0,0,0,1,0,0,0,1,0,0,1,0,0.309248555,-0.142400394
887,35,4,4,3,3,4,3,1,11,0,9,3,9,6,0,0,1,0,0,0,0,0,0,1,0,1,-0.465317919,-0.106492868
888,51,5,3,3,3,1,2,1,11,1,33,3,33,9,0,0,1,0,0,0,0,1,0,0,0,1,-0.049132948,2.298081653
889,38,2,2,2,3,2,1,3,15,1,11,3,7,7,0,0,1,0,0,0,0,1,0,0,1,0,0.296242775,0.543777668
890,34,15,2,3,3,2,1,1,12,0,10,4,10,8,0,0,0,0,1,0,0,0,0,1,1,0,-0.429190751,0.354894245
891,25,19,1,4,3,9,4,3,11,3,7,2,3,2,0,0,0,0,1,0,0,0,1,0,1,0,0.112716763,-0.249139203
892,58,7,4,3,2,6,1,7,14,0,31,2,10,9,1,0,0,0,1,0,0,0,1,0,0,1,-0.293352601,1.309886867
893,40,1,4,2,3,9,2,3,22,1,7,3,4,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.686416185,-0.564436793
894,36,7,3,1,4,2,1,2,16,1,17,2,15,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.284682081,-0.010575504
895,48,4,3,4,3,6,4,1,11,0,11,3,10,9,0,0,1,0,0,0,0,0,0,1,1,0,0.073699422,0.790949336
896,27,11,3,3,4,8,4,8,14,1,5,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.703757225,-0.528283325
897,51,11,2,4,2,6,2,3,16,0,29,2,5,2,0,0,0,0,0,0,1,0,0,1,1,0,0.86849711,2.080668962
898,18,1,3,4,3,9,4,1,15,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.462427746,-0.755287752
899,35,1,3,4,2,9,4,0,12,1,10,3,9,7,0,0,0,0,1,0,0,0,1,0,1,0,0.018786127,0.167486473
900,27,2,1,4,1,2,4,3,20,0,8,3,6,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.015895954,0.095671422
901,55,13,4,1,4,2,3,6,17,0,24,2,19,7,1,0,0,1,0,0,0,0,0,1,0,1,-0.776011561,2.216674865
902,56,23,3,4,3,6,2,4,12,1,33,3,19,16,0,0,1,0,0,0,0,0,1,0,0,1,0.816473988,2.144613871
903,34,26,1,1,2,4,3,1,20,3,5,3,5,4,0,0,0,0,0,0,1,1,0,0,1,0,0.281791908,-0.652484014
904,40,2,1,2,4,7,3,5,20,3,15,3,12,11,0,0,0,0,1,0,0,1,0,0,1,0,0.575144509,0.416871618
905,34,29,3,2,3,9,3,4,13,2,10,3,8,7,0,0,0,0,1,0,0,0,1,0,1,0,-0.75,0.183718642
906,31,2,3,3,2,8,4,7,14,0,3,4,1,0,1,0,1,0,0,0,0,0,0,1,1,0,-0.145953757,-0.466551894
907,35,18,4,4,3,2,3,0,18,1,5,2,4,2,1,0,0,1,0,0,0,0,1,0,0,1,-0.205202312,-0.016724053
908,38,7,3,4,4,4,3,1,11,3,4,3,4,2,0,0,1,0,0,0,0,1,0,0,1,0,-0.160404624,-0.509591736
909,34,2,4,3,3,7,4,1,11,0,14,4,14,11,0,0,0,0,0,0,1,0,0,1,1,0,-0.578034682,0.493113625
910,28,26,3,3,2,2,1,1,11,1,5,3,5,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.098265896,0.010329562
911,31,22,4,4,3,6,3,1,15,2,10,2,10,2,1,0,0,0,1,0,0,0,1,0,0,1,-0.684971098,0.368175111
912,39,21,4,1,2,2,4,3,12,2,8,4,5,4,0,0,1,0,0,0,0,0,1,0,0,1,1.002890173,0.353664535
913,51,2,3,2,3,2,2,2,11,0,14,3,4,2,0,0,0,1,0,0,0,0,1,0,1,0,-0.380057803,1.454500738
914,41,22,3,4,3,4,4,3,14,2,12,2,6,2,0,0,1,0,0,0,0,1,0,0,0,1,0.572254335,0.193064437
915,37,4,1,3,3,4,3,7,15,0,8,3,6,4,0,0,1,0,0,0,0,0,1,0,0,1,0.917630058,-0.414658141
916,33,5,1,2,3,2,4,6,13,0,8,4,5,4,0,0,1,0,0,0,0,0,1,0,1,0,0.443641618,1.307427447
917,32,2,1,3,3,2,2,0,13,3,4,2,3,2,0,0,0,1,0,0,0,0,1,0,0,1,-0.440751445,-0.148548942
918,39,25,2,3,3,7,3,3,21,1,13,3,6,4,0,0,1,0,0,0,0,0,1,0,1,0,0.984104046,1.534185932
919,25,18,1,1,4,2,3,2,11,0,6,2,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.820809249,0.381210034
920,52,28,2,4,4,6,3,2,11,1,24,2,5,3,0,0,0,0,1,0,0,0,1,0,0,1,-0.696531792,2.106492868
921,43,6,3,1,2,4,3,1,14,0,20,1,20,7,0,0,0,0,1,0,0,0,0,1,0,1,0.182080925,-0.147811117
922,27,10,3,4,2,2,4,1,11,0,6,3,6,2,0,0,0,1,0,0,0,0,1,0,0,1,-0.865606936,0.267338908
923,27,17,4,4,3,4,3,1,13,0,8,3,8,2,1,0,1,0,0,0,0,0,0,1,0,1,-0.966763006,-0.562715199
924,26,2,1,1,2,4,4,0,12,0,5,3,4,3,0,0,0,0,1,0,0,0,0,1,1,0,-0.174855491,-0.191342843
925,42,10,3,3,3,1,1,0,14,1,21,3,20,7,0,1,0,0,0,0,0,0,1,0,1,0,0.49566474,2.980078701
926,52,8,4,3,3,9,1,9,13,0,12,1,5,4,0,0,0,0,0,1,0,0,1,0,1,0,-0.789017341,-0.425971471
927,37,11,3,1,3,9,3,4,18,0,8,3,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0.950867052,-0.258976881
928,35,18,2,3,3,6,4,2,11,0,10,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.87283237,1.151008362
929,25,1,3,1,3,9,4,4,11,1,7,2,3,2,0,0,0,0,0,0,1,0,1,0,1,0,0.209537572,-0.357353665
930,26,7,3,3,4,9,1,0,12,0,8,3,7,7,0,0,0,0,0,1,0,0,0,1,1,0,-0.219653179,-0.271519921
931,29,17,3,2,2,5,1,1,13,0,10,2,10,9,0,0,0,0,0,1,0,0,0,1,1,0,-0.682080925,0.813084112
932,49,28,2,1,2,9,1,3,20,0,20,3,4,3,1,0,1,0,0,0,0,0,0,1,1,0,0.969653179,-0.097884899
933,29,14,1,3,3,7,4,0,12,0,9,3,8,7,1,0,0,0,0,1,0,0,0,1,0,1,-0.674855491,0.706099361
934,55,1,4,2,4,3,4,2,13,2,31,4,7,7,0,0,0,0,1,0,0,1,0,0,1,0,0.479768786,2.471716675
935,36,3,4,1,3,2,2,3,16,0,15,3,5,4,0,0,0,1,0,0,0,0,0,1,0,1,0.534682081,1.130349238
936,31,1,4,2,1,8,3,1,12,0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,1,0,-0.197976879,-0.817265125
937,30,7,4,4,3,2,1,7,14,2,8,3,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0.073699422,0.02385637
938,31,8,5,1,3,3,2,3,11,0,9,4,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.898843931,2.887358583
939,34,1,4,4,3,4,1,5,14,2,10,3,4,3,0,0,0,0,0,1,0,1,0,0,1,0,-0.352601156,-0.414658141
940,31,8,3,1,2,4,2,1,12,0,1,4,1,0,1,0,1,0,0,0,0,0,0,1,1,0,-0.869942197,-0.841367437
941,27,11,1,2,3,9,1,0,14,0,6,4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0.828034682,-0.635268077
942,36,4,4,1,2,9,4,1,16,0,10,2,10,4,0,0,1,0,0,0,0,0,0,1,1,0,-0.913294798,0.277422528
943,36,16,4,3,2,2,1,4,13,2,11,2,3,2,0,0,0,1,0,0,0,0,1,0,1,0,-0.686416185,0.237333989
944,47,1,3,1,3,4,4,7,12,1,17,2,6,5,0,0,0,0,0,0,1,0,1,0,1,0,-0.489884393,-0.310378751
945,25,9,2,1,2,8,1,3,12,0,6,3,3,2,1,0,1,0,0,0,0,0,1,0,1,0,-0.608381503,-0.069355632
946,37,5,2,3,4,9,3,0,14,0,7,1,6,5,0,0,0,0,0,0,1,0,0,1,1,0,0.880057803,-0.290703394
947,56,1,2,1,3,4,1,2,22,1,5,4,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.651734104,-0.643384161
948,24,4,1,4,3,2,3,1,12,2,5,3,5,4,0,0,0,0,1,0,0,0,1,0,0,1,0.971098266,-0.127889818
949,32,7,5,4,3,2,4,4,12,1,7,2,4,3,0,0,0,1,0,0,0,0,1,0,1,0,-0.293352601,1.112149533
950,34,1,3,4,2,9,2,5,17,1,7,2,5,4,0,0,1,0,0,0,0,0,1,0,1,0,-0.582369942,-0.341367437
951,41,5,5,2,4,4,3,2,12,0,7,2,4,2,0,0,0,0,1,0,0,0,1,0,0,1,0.692196532,-0.628381702
952,40,9,4,3,3,9,3,3,11,2,11,4,8,7,0,0,0,0,0,1,0,1,0,0,1,0,-0.203757225,-0.173880964
953,31,8,2,1,3,2,4,1,18,1,13,3,13,7,0,0,1,0,0,0,0,1,0,0,1,0,-0.690751445,1.502951303
954,46,9,3,1,3,2,4,4,11,1,28,4,7,7,1,0,0,1,0,0,0,1,0,0,1,0,-0.617052023,1.331529759
955,39,2,3,1,2,9,1,2,23,0,11,4,1,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.306358382,-0.254795868
956,31,1,5,3,4,6,2,1,11,0,10,3,10,8,1,0,1,0,0,0,0,0,0,1,1,0,0.926300578,0.679783571
957,45,20,3,2,1,7,1,2,18,1,24,3,7,7,0,0,0,0,1,0,0,1,0,0,0,1,0.338150289,1.517215937
958,31,8,2,4,4,5,2,9,18,0,8,3,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0.858381503,-0.632808657
959,31,2,3,2,3,9,4,6,13,1,7,1,2,2,1,0,1,0,0,0,0,0,1,0,0,1,-0.406069364,-0.236104279
960,45,29,3,2,3,6,4,4,18,2,10,4,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0.930635838,1.155435317
961,48,7,3,3,3,2,1,4,11,3,15,3,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0.602601156,0.197737334
962,34,9,4,1,3,5,3,1,15,0,2,3,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0.437861272,-0.477127398
963,40,8,1,4,2,3,2,2,11,1,16,3,9,8,0,0,0,0,1,0,0,1,0,0,1,0,-0.846820809,2.231923266
964,28,5,3,4,3,2,1,0,18,0,6,3,5,4,0,0,0,0,1,0,0,0,0,1,1,0,0.089595376,0.929906542
965,44,5,3,3,2,9,3,3,14,0,7,3,5,2,0,0,1,0,0,0,0,0,0,1,1,0,0.255780347,-0.373831776
966,53,2,3,4,4,3,2,4,12,0,35,2,9,8,0,0,0,0,1,0,0,0,0,1,1,0,-0.515895954,2.930644368
967,49,5,4,1,3,7,3,2,14,1,20,2,3,2,0,0,0,0,0,0,1,0,1,0,1,0,0.998554913,0.484259715
968,40,2,3,3,3,4,3,2,14,1,8,4,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0.132947977,-0.574766355
969,44,20,3,4,3,4,2,1,13,0,6,2,5,2,0,0,1,0,0,0,0,0,0,1,1,0,0.958092486,-0.310378751
970,33,7,3,4,3,2,1,0,14,2,5,3,4,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.540462428,-0.075996065
971,34,3,3,4,1,2,1,3,18,0,15,3,13,9,0,0,0,0,0,1,0,0,0,1,1,0,0.75433526,0.018937531
972,30,16,1,4,3,2,3,8,15,2,4,2,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0.800578035,0.152238072
973,42,9,2,1,3,9,4,1,13,0,12,3,12,9,0,0,0,0,1,0,0,0,0,1,1,0,-0.080924855,-0.248155435
974,44,1,5,1,3,2,3,7,12,1,11,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.608381503,0.021151008
975,30,7,3,3,3,4,3,1,13,2,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.268786127,-0.838170192
976,57,1,2,2,4,4,3,0,24,1,13,2,12,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.576589595,0.053615347
977,49,7,4,3,3,7,2,3,14,2,29,3,8,7,0,0,1,0,0,0,0,1,0,0,1,0,0.99132948,1.422528283
978,28,1,3,1,3,8,3,3,15,1,5,4,3,2,1,0,0,0,0,0,1,0,1,0,1,0,1,-0.436055091
979,29,13,3,1,3,2,2,5,11,0,7,1,5,3,1,0,0,0,0,0,1,0,0,1,1,0,-0.99566474,0.26635514
980,34,24,4,1,2,2,2,0,23,0,16,4,15,9,1,0,0,0,1,0,0,0,0,1,0,1,-0.020231214,-0.020413182
981,35,7,1,4,3,8,3,1,13,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.208092486,-0.56025578
982,24,9,3,2,3,9,1,2,11,0,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-0.611271676,-0.371372356
983,24,13,2,4,3,8,2,1,13,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.037572254,-0.651500246
984,44,2,1,2,3,6,3,5,18,0,16,2,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0.562138728,1.3593212
985,29,19,3,3,2,2,3,1,14,2,10,3,10,7,0,0,1,0,0,0,0,1,0,0,1,0,0.638728324,0.968519429
986,30,1,3,3,3,5,3,0,21,1,6,4,5,3,0,0,1,0,0,0,0,1,0,0,1,0,-0.684971098,-0.643876045
987,55,4,4,4,3,7,3,0,16,0,4,3,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0.61416185,-0.159124447
988,33,4,4,1,2,9,2,8,11,0,8,3,5,4,0,0,0,0,1,0,0,0,1,0,1,0,0.426300578,-0.207575012
989,47,14,3,3,3,2,3,3,17,1,11,2,5,4,0,0,0,0,1,0,0,0,1,0,0,1,-0.336705202,-0.022380718
990,28,2,2,3,2,9,1,7,11,0,8,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,-0.744219653,-0.521642892
991,28,1,3,1,2,4,3,1,14,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.894508671,-0.767092966
992,28,7,3,3,3,2,1,0,14,0,5,3,4,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.48699422,0.053123463
993,49,3,2,3,2,9,1,4,25,1,10,3,3,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.770231214,0.026315789
994,29,2,1,4,3,9,2,0,13,3,4,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.569364162,-0.36940482
995,28,29,1,3,1,6,2,1,14,2,8,2,8,6,0,0,1,0,0,0,0,0,1,0,1,0,0.403179191,0.459173635
996,33,8,5,4,3,7,3,2,17,0,14,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.416184971,0.41957698
997,32,10,3,3,3,1,4,2,25,0,10,4,5,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.446531792,1.613871126
998,54,11,4,2,3,1,4,3,20,1,26,3,14,9,0,0,0,0,1,0,0,1,0,0,1,0,0.355491329,2.79144122
999,29,1,4,1,2,4,1,6,13,0,11,1,9,7,1,0,0,0,0,0,1,0,0,1,1,0,-0.838150289,-0.570585342
1000,44,28,3,4,3,3,1,3,13,1,24,4,20,6,0,0,1,0,0,0,0,0,1,0,1,0,-0.965317919,2.864240039
1001,39,6,3,2,3,6,2,4,18,0,9,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0.411849711,0.908509592
1002,46,3,3,3,3,1,2,8,12,1,23,4,13,12,0,0,1,0,0,0,0,0,1,0,1,0,-0.832369942,2.932611904
1003,35,16,3,4,2,7,2,1,19,0,11,1,11,8,0,0,1,0,0,0,0,0,0,1,1,0,0.325144509,0.965076242
1004,23,20,1,1,3,9,3,0,14,0,5,3,4,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.429190751,-0.592720118
1005,40,9,4,4,3,9,1,3,14,0,15,1,5,4,1,0,1,0,0,0,0,0,0,1,1,0,-0.184971098,-0.655189375
1006,34,1,3,4,2,2,3,1,14,0,10,3,10,9,0,0,0,0,0,0,1,0,1,0,0,1,0.24132948,0.59050664
1007,31,3,3,4,3,4,3,1,12,0,7,1,7,2,1,0,1,0,0,0,0,0,0,1,1,0,-0.351156069,-0.147073291
1008,50,22,5,3,1,3,4,1,13,0,32,3,32,6,0,0,0,0,1,0,0,0,0,1,0,1,-0.680635838,2.392769306
1009,34,7,2,2,3,8,3,0,25,1,12,3,11,10,0,0,0,0,0,0,1,0,1,0,0,1,0.919075145,-0.583866208
1010,42,2,3,3,2,9,2,4,14,1,4,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.586705202,0.039104771
1011,37,13,3,1,3,4,4,1,17,0,10,3,10,8,0,0,0,0,1,0,0,0,1,0,1,0,-0.187861272,-0.097638957
1012,29,8,1,3,1,7,1,3,13,1,9,3,7,7,0,0,0,0,0,1,0,0,1,0,1,0,-0.524566474,1.237825873
1013,33,25,3,4,2,6,2,1,13,0,5,3,5,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.330924855,-0.089030989
1014,45,28,3,4,3,4,4,4,20,1,8,3,5,4,0,0,0,0,0,0,1,0,1,0,1,0,0.210982659,-0.627151992
1015,42,2,3,4,3,7,4,2,14,1,24,1,20,8,0,0,1,0,0,0,0,0,1,0,0,1,-0.74566474,1.338416134
1016,40,9,2,1,3,2,1,0,12,0,9,4,8,4,0,0,0,0,1,0,0,0,1,0,1,0,0.777456647,0.194540089
1017,33,28,4,2,3,9,3,1,12,1,15,3,15,14,0,0,1,0,0,0,0,0,1,0,0,1,-0.310693642,0.129119528
1018,40,6,2,3,3,1,4,1,21,0,21,3,21,7,0,0,0,0,1,0,0,0,0,1,0,1,0.13583815,2.891047713
1019,24,21,2,3,2,9,1,0,14,3,2,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,-0.656069364,-0.586817511
